ngram	insep	N(C1C2)	N(C1)	N(C2)	p(C1C2)
s x	0.0	63	8784	1836	0.0
ʐ k	0.0	81	2663	10101	0.0
ʂ m	0.0	91	4887	7102	0.0
n n	0.0	92	5960	5960	0.0
g ʐ	0.0	39	2473	2663	0.0
s c	0.0	9	8784	41	0.004
ɕ z	0.0	80	7685	3711	0.0
p w	0.0	103	5767	8228	0.0
w m	0.0	114	8228	7102	0.0
n t	0.0	168	5960	21337	0.0
v p	0.0	85	5991	5767	0.0
p s	0.0	102	5767	8784	0.0
ɕ v	0.0	97	7685	5991	0.0
ɲ ʈʂ	0.0	49	4231	2826	0.0
m v	0.0	92	7102	5991	0.0
d k	0.0	96	4608	10101	0.0
w n	0.0	98	8228	5960	0.0
x w	0.0	54	1836	8228	0.0
f ɟ	0.0	10	1339	393	0.002
v r	0.0	80	5991	5639	0.0
d j	0.0	86	4608	8637	0.0
x v	0.0	45	1836	5991	0.0
n d	0.0	71	5960	4608	0.0
j j	0.0	115	8637	8637	0.0
ʂ s	0.0	85	4887	8784	0.0
ɟ dʑ	0.0	13	393	2578	0.0
r v	0.0	75	5639	5991	0.0
ɕ j	0.0	104	7685	8637	0.0
ɕ n	0.0	85	7685	5960	0.0
m n	0.0	81	7102	5960	0.0
z w	0.0	68	3711	8228	0.0
z g	0.0	37	3711	2473	0.0
g ɟ	0.0	12	2473	393	0.0
f x	0.0	19	1339	1836	0.0
ʂ d	0.0	57	4887	4608	0.0
ɲ c	0.0	5	4231	41	0.062
ʂ b	0.0	59	4887	5132	0.0
m ɕ	0.0	87	7102	7685	0.0
ɕ k	0.0	103	7685	10101	0.0
z ɲ	0.0	46	3711	4231	0.0
k m	0.0	98	10101	7102	0.0
j n	0.0	83	8637	5960	0.0
ŋ g	0.0	18	990	2473	0.0
ʐ p	0.0	45	2663	5767	0.0
k ɲ	0.0	74	10101	4231	0.0
m z	0.0	58	7102	3711	0.0
k p	0.0	86	10101	5767	0.0
ʂ ɕ	0.0	68	4887	7685	0.0
v ɟ	0.0	17	5991	393	0.0
p l	0.0	47	5767	3185	0.0
k n	0.0	85	10101	5960	0.0
g ɲ	0.0	35	2473	4231	0.0
j ɲ	0.0	65	8637	4231	0.0
m k	0.0	91	7102	10101	0.0
p k	0.0	82	5767	10101	0.0
k f	0.0	39	10101	1339	0.0
d ʐ	0.0	37	4608	2663	0.0
v t	0.0	119	5991	21337	0.0
z ʈʂ	0.0	34	3711	2826	0.0
ʈʂ t	0.0	81	2826	21337	0.0
m m	0.0	73	7102	7102	0.0
ʐ v	0.0	41	2663	5991	0.0
ʐ j	0.0	49	2663	8637	0.0
ŋ b	0.0	23	990	5132	0.0
ɕ r	0.0	67	7685	5639	0.0
ʂ ɲ	0.0	46	4887	4231	0.0
p t	0.0	112	5767	21337	0.0
v k	0.0	78	5991	10101	0.0
ʐ t	0.0	75	2663	21337	0.0
r b	0.0	53	5639	5132	0.0
r f	0.0	27	5639	1339	0.0
t t	0.0	209	21337	21337	0.0
w f	0.0	32	8228	1339	0.0
j p	0.0	68	8637	5767	0.0
ŋ ʈʂ	0.0	16	990	2826	0.0
r n	0.0	55	5639	5960	0.0
ɟ x	0.0	8	393	1836	0.008
x ɲ	0.0	26	1836	4231	0.0
j b	0.0	62	8637	5132	0.0
m r	0.0	58	7102	5639	0.0
z z	0.0	34	3711	3711	0.0
s n	0.0	66	8784	5960	0.0
n p	0.0	53	5960	5767	0.0
s j	0.0	78	8784	8637	0.0
t ɲ	0.0	85	21337	4231	0.0
p ʈʂ	0.0	36	5767	2826	0.0
ɕ b	0.0	56	7685	5132	0.0
k b	0.0	64	10101	5132	0.0
g d	0.0	30	2473	4608	0.0
ɲ t	0.0	84	4231	21337	0.0
j ɕ	0.0	72	8637	7685	0.0
r j	0.0	60	5639	8637	0.0
k ʂ	0.0	60	10101	4887	0.0
ɟ k	0.0	17	393	10101	0.0
f s	0.0	29	1339	8784	0.0
l b	0.0	34	3185	5132	0.0
n j	0.0	60	5960	8637	0.0
k v	0.0	65	10101	5991	0.0
k z	0.0	51	10101	3711	0.0
ŋ s	0.0	24	990	8784	0.0
j z	0.0	46	8637	3711	0.0
ɟ ɕ	0.0	14	393	7685	0.0
t v	0.0	91	21337	5991	0.0
n s	0.0	58	5960	8784	0.0
m s	0.0	63	7102	8784	0.0
j v	0.0	57	8637	5991	0.0
ʂ w	0.0	50	4887	8228	0.0
v ʑ	0.0	11	5991	326	0.001
ʑ l	0.0	8	326	3185	0.008
w dʑ	0.0	36	8228	2578	0.0
ɕ ɕ	0.0	60	7685	7685	0.0
t n	0.0	88	21337	5960	0.0
w x	0.0	30	8228	1836	0.0
k ʐ	0.0	40	10101	2663	0.0
ʐ m	0.0	33	2663	7102	0.0
k ɟ	0.0	15	10101	393	0.0
ɲ d	0.0	33	4231	4608	0.0
ɕ d	0.0	44	7685	4608	0.0
g j	0.0	34	2473	8637	0.0
f d	0.0	18	1339	4608	0.0
ʑ m	0.0	11	326	7102	0.001
t p	0.0	80	21337	5767	0.0
n v	0.0	43	5960	5991	0.0
v dʑ	0.0	28	5991	2578	0.0
dʑ z	0.0	22	2578	3711	0.0
v l	0.0	31	5991	3185	0.0
ɟ b	0.0	10	393	5132	0.002
m d	0.0	40	7102	4608	0.0
ɲ m	0.0	38	4231	7102	0.0
n m	0.0	45	5960	7102	0.0
f r	0.0	19	1339	5639	0.0
k d	0.0	47	10101	4608	0.0
dʑ t	0.0	51	2578	21337	0.0
j d	0.0	43	8637	4608	0.0
ŋ p	0.0	16	990	5767	0.0
dʑ d	0.0	23	2578	4608	0.0
ʂ r	0.0	35	4887	5639	0.0
r ʂ	0.0	35	5639	4887	0.0
ʐ d	0.0	23	2663	4608	0.0
t m	0.0	80	21337	7102	0.0
t b	0.0	68	21337	5132	0.0
ɲ j	0.0	39	4231	8637	0.0
ɕ s	0.0	53	7685	8784	0.0
ʂ ʐ	0.0	23	4887	2663	0.0
ʂ x	0.0	19	4887	1836	0.0
d m	0.0	36	4608	7102	0.0
l ɲ	0.0	23	3185	4231	0.0
v g	0.0	24	5991	2473	0.0
ɟ ɲ	0.0	8	393	4231	0.008
s m	0.0	49	8784	7102	0.0
v s	0.0	45	5991	8784	0.0
ʐ ɕ	0.0	28	2663	7685	0.0
ŋ ʐ	0.0	10	990	2663	0.002
s ɲ	0.0	37	8784	4231	0.0
n x	0.0	20	5960	1836	0.0
dʑ p	0.0	23	2578	5767	0.0
ɕ x	0.0	22	7685	1836	0.0
m x	0.0	21	7102	1836	0.0
m ʈʂ	0.0	26	7102	2826	0.0
n ɲ	0.0	29	5960	4231	0.0
k s	0.0	54	10101	8784	0.0
n g	0.0	22	5960	2473	0.0
ʐ z	0.0	18	2663	3711	0.0
v n	0.0	34	5991	5960	0.0
d p	0.0	29	4608	5767	0.0
t z	0.0	50	21337	3711	0.0
w r	0.0	38	8228	5639	0.0
ɲ s	0.0	34	4231	8784	0.0
ʂ l	0.0	22	4887	3185	0.0
m g	0.0	23	7102	2473	0.0
m l	0.0	26	7102	3185	0.0
ʂ g	0.0	19	4887	2473	0.0
v ɕ	0.0	37	5991	7685	0.0
z s	0.0	31	3711	8784	0.0
t d	0.0	53	21337	4608	0.0
dʑ v	0.0	21	2578	5991	0.0
v v	0.0	32	5991	5991	0.0
r ɲ	0.0	26	5639	4231	0.0
m ʐ	0.0	23	7102	2663	0.0
ɕ g	0.0	23	7685	2473	0.0
ʈʂ j	0.0	26	2826	8637	0.0
x m	0.0	19	1836	7102	0.0
ɲ g	0.0	17	4231	2473	0.0
x k	0.0	22	1836	10101	0.0
n z	0.0	24	5960	3711	0.0
r m	0.0	32	5639	7102	0.0
x j	0.0	20	1836	8637	0.0
f ɕ	0.0	16	1339	7685	0.0
j s	0.0	43	8637	8784	0.0
g v	0.0	19	2473	5991	0.0
ŋ v	0.0	12	990	5991	0.0
b ʈʂ	0.0	18	5132	2826	0.0
x b	0.0	14	1836	5132	0.0
ŋ w	0.0	13	990	8228	0.0
t ʑ	0.0	12	21337	326	0.0
ʐ s	0.0	22	2663	8784	0.0
ʐ x	0.0	10	2663	1836	0.002
r ʈʂ	0.0	18	5639	2826	0.0
d g	0.0	15	4608	2473	0.0
ɕ ʐ	0.0	20	7685	2663	0.0
k x	0.0	19	10101	1836	0.0
ʈʂ ɲ	0.0	15	2826	4231	0.0
b t	0.0	45	5132	21337	0.0
ɲ p	0.0	21	4231	5767	0.0
x z	0.0	11	1836	3711	0.001
b l	0.0	17	5132	3185	0.0
ʑ t	0.0	11	326	21337	0.001
b w	0.0	27	5132	8228	0.0
d t	0.0	41	4608	21337	0.0
ŋ ʂ	0.0	9	990	4887	0.004
z l	0.0	14	3711	3185	0.0
v z	0.0	19	5991	3711	0.0
w w	0.0	33	8228	8228	0.0
t w	0.0	53	21337	8228	0.0
v m	0.0	26	5991	7102	0.0
ɟ p	0.0	6	393	5767	0.031
ɟ ʐ	0.0	4	393	2663	0.125
z dʑ	0.0	12	3711	2578	0.0
ɕ ʈʂ	0.0	18	7685	2826	0.0
ɟ t	0.0	11	393	21337	0.001
dʑ s	0.0	18	2578	8784	0.0
x l	0.0	9	1836	3185	0.004
d ʈʂ	0.0	13	4608	2826	0.0
ɲ ʂ	0.0	16	4231	4887	0.0
v b	0.0	19	5991	5132	0.0
f l	0.0	7	1339	3185	0.016
ɲ n	0.0	17	4231	5960	0.0
x p	0.0	11	1836	5767	0.001
w l	0.0	17	8228	3185	0.0
x x	0.0	6	1836	1836	0.031
k k	0.0	33	10101	10101	0.0
m f	0.0	10	7102	1339	0.002
ɟ s	0.0	6	393	8784	0.031
n f	0.0	9	5960	1339	0.004
l t	0.0	26	3185	21337	0.0
ʂ f	0.0	8	4887	1339	0.008
j x	0.0	12	8637	1836	0.0
k g	0.0	15	10101	2473	0.0
ʐ b	0.0	11	2663	5132	0.001
ɟ d	0.0	4	393	4608	0.125
n ɕ	0.0	20	5960	7685	0.0
n r	0.0	17	5960	5639	0.0
ɟ ʂ	0.0	4	393	4887	0.125
f p	0.0	8	1339	5767	0.008
z ʐ	0.0	9	3711	2663	0.004
ɟ ʈʂ	0.0	3	393	2826	0.25
j g	0.0	13	8637	2473	0.0
g b	0.0	10	2473	5132	0.002
w ɟ	0.0	5	8228	393	0.062
ɟ f	0.0	2	393	1339	0.5
z ʑ	0.0	3	3711	326	0.25
ɟ j	0.0	5	393	8637	0.062
f b	0.0	7	1339	5132	0.016
t ʐ	0.0	20	21337	2663	0.0
b k	0.0	19	5132	10101	0.0
ɲ ɲ	0.0	11	4231	4231	0.001
f m	0.0	8	1339	7102	0.008
ɲ v	0.0	13	4231	5991	0.0
r s	0.0	18	5639	8784	0.0
n dʑ	0.0	10	5960	2578	0.002
dʑ n	0.0	10	2578	5960	0.002
t l	0.0	21	21337	3185	0.0
n ɖ	0.0	1	5960	26	1.0
ɲ r	0.0	12	4231	5639	0.0
s z	0.0	14	8784	3711	0.0
v ʈʂ	0.0	10	5991	2826	0.002
t x	0.0	15	21337	1836	0.0
d d	0.0	11	4608	4608	0.001
s b	0.0	16	8784	5132	0.0
w ʂ	0.0	15	8228	4887	0.0
r dʑ	0.0	9	5639	2578	0.004
b n	0.0	13	5132	5960	0.0
n b	0.0	13	5960	5132	0.0
l m	0.0	11	3185	7102	0.001
l s	0.0	12	3185	8784	0.0
ŋ l	0.0	4	990	3185	0.125
ʈʂ p	0.0	9	2826	5767	0.004
d ɟ	0.0	3	4608	393	0.25
ʑ k	0.0	4	326	10101	0.125
r w	0.0	15	5639	8228	0.0
dʑ b	0.0	8	2578	5132	0.008
ʈʂ v	0.0	9	2826	5991	0.004
j r	0.0	15	8637	5639	0.0
t j	0.0	29	21337	8637	0.0
dʑ m	0.0	9	2578	7102	0.004
j l	0.0	11	8637	3185	0.001
ŋ z	0.0	4	990	3711	0.125
ʐ l	0.0	6	2663	3185	0.031
j ʂ	0.0	13	8637	4887	0.0
g z	0.0	6	2473	3711	0.031
ʂ dʑ	0.0	7	4887	2578	0.016
t ʈʂ	0.0	15	21337	2826	0.0
g t	0.0	14	2473	21337	0.0
z x	0.0	5	3711	1836	0.062
d b	0.0	9	4608	5132	0.004
v ʂ	0.0	10	5991	4887	0.002
x dʑ	0.0	4	1836	2578	0.125
ʈʂ b	0.0	7	2826	5132	0.016
w ʑ	0.0	3	8228	326	0.25
x n	0.0	6	1836	5960	0.031
ŋ ɕ	0.0	5	990	7685	0.062
m ɟ	0.0	3	7102	393	0.25
ɟ m	0.0	3	393	7102	0.25
z f	0.0	4	3711	1339	0.125
ɟ l	0.0	2	393	3185	0.5
ʑ s	0.0	3	326	8784	0.25
ɲ z	0.0	7	4231	3711	0.016
k dʑ	0.0	9	10101	2578	0.004
x d	0.0	5	1836	4608	0.062
ɲ b	0.0	8	4231	5132	0.008
ɟ z	0.0	2	393	3711	0.5
t g	0.0	12	21337	2473	0.0
z ʂ	0.0	7	3711	4887	0.016
d s	0.0	10	4608	8784	0.002
ʈʂ z	0.0	5	2826	3711	0.062
s v	0.0	11	8784	5991	0.001
ʈʂ r	0.0	6	2826	5639	0.031
k ʈʂ	0.0	8	10101	2826	0.008
x s	0.0	6	1836	8784	0.031
t dʑ	0.0	11	21337	2578	0.001
s s	0.0	13	8784	8784	0.0
f j	0.0	5	1339	8637	0.062
n ʈʂ	0.0	6	5960	2826	0.031
ʑ p	0.0	2	326	5767	0.5
ʑ n	0.0	2	326	5960	0.5
f v	0.0	4	1339	5991	0.125
r p	0.0	8	5639	5767	0.008
m dʑ	0.0	6	7102	2578	0.031
ʐ ʂ	0.0	5	2663	4887	0.062
p n	0.0	8	5767	5960	0.008
s ɕ	0.0	11	8784	7685	0.001
x ʂ	0.0	4	1836	4887	0.125
x ɕ	0.0	5	1836	7685	0.062
m w	0.0	10	7102	8228	0.002
ɟ n	0.0	2	393	5960	0.5
n ɟ	0.0	2	5960	393	0.5
ɟ v	0.0	2	393	5991	0.5
x f	0.0	2	1836	1339	0.5
dʑ j	0.0	6	2578	8637	0.031
ɕ w	0.0	10	7685	8228	0.002
x r	0.0	4	1836	5639	0.125
ŋ n	0.0	3	990	5960	0.25
p ɲ	0.0	6	5767	4231	0.031
g g	0.0	3	2473	2473	0.25
m ʂ	0.0	7	7102	4887	0.016
j f	0.0	4	8637	1339	0.125
n l	0.0	5	5960	3185	0.062
g ʈʂ	0.0	3	2473	2826	0.25
ŋ m	0.0	3	990	7102	0.25
ʈʂ d	0.0	4	2826	4608	0.125
g f	0.0	2	2473	1339	0.5
ʐ ʑ	0.0	1	2663	326	1.0
ʑ ʐ	0.0	1	326	2663	1.0
s ʂ	0.0	7	8784	4887	0.016
ʐ f	0.0	2	2663	1339	0.5
ɲ ɕ	0.0	6	4231	7685	0.031
p ɕ	0.0	7	5767	7685	0.016
l d	0.0	4	3185	4608	0.125
j ʐ	0.0	5	8637	2663	0.062
ɲ w	0.0	6	4231	8228	0.031
ɟ g	0.0	1	393	2473	1.0
j ʈʂ	0.0	5	8637	2826	0.062
l ɕ	0.0	5	3185	7685	0.062
ʈʂ s	0.0	5	2826	8784	0.062
ɕ ʂ	0.0	6	7685	4887	0.031
r l	0.0	4	5639	3185	0.125
x g	0.0	2	1836	2473	0.5
v x	0.0	3	5991	1836	0.25
x ʈʂ	0.0	2	1836	2826	0.5
d dʑ	0.0	3	4608	2578	0.25
ŋ f	0.0	1	990	1339	1.0
p z	0.0	4	5767	3711	0.125
s r	0.0	6	8784	5639	0.031
f ɲ	0.0	2	1339	4231	0.5
g p	0.0	3	2473	5767	0.25
dʑ g	0.0	2	2578	2473	0.5
dʑ k	0.0	4	2578	10101	0.125
ʐ r	0.0	3	2663	5639	0.25
n ʐ	0.0	3	5960	2663	0.25
z ɕ	0.0	4	3711	7685	0.125
f f	0.0	1	1339	1339	1.0
ŋ x	0.0	1	990	1836	1.0
ʑ r	0.0	1	326	5639	1.0
p f	0.0	2	5767	1339	0.5
n ʑ	0.0	1	5960	326	1.0
f n	0.0	2	1339	5960	0.5
w ŋ	0.0	2	8228	990	0.5
l v	0.0	3	3185	5991	0.25
d ɕ	0.0	4	4608	7685	0.125
r ɟ	0.0	1	5639	393	1.0
ʈʂ m	0.0	3	2826	7102	0.25
m ʑ	0.0	1	7102	326	1.0
r z	0.0	3	5639	3711	0.25
p x	0.0	2	5767	1836	0.5
ʑ w	0.0	1	326	8228	1.0
ɲ dʑ	0.0	2	4231	2578	0.5
dʑ ɲ	0.0	2	2578	4231	0.5
ɲ ʐ	0.0	2	4231	2663	0.5
s l	0.0	3	8784	3185	0.25
dʑ ʂ	0.0	2	2578	4887	0.5
ɟ w	0.0	1	393	8228	1.0
n ʂ	0.0	3	5960	4887	0.25
k ʑ	0.0	1	10101	326	1.0
f dʑ	0.0	1	1339	2578	1.0
ʈʂ ʂ	0.0	2	2826	4887	0.5
ʈʂ f	0.0	1	2826	1339	1.0
s d	0.0	3	8784	4608	0.25
l p	0.0	2	3185	5767	0.5
x ʐ	0.0	1	1836	2663	1.0
f z	0.0	1	1339	3711	1.0
s g	0.0	2	8784	2473	0.5
ŋ r	0.0	1	990	5639	1.0
s dʑ	0.0	2	8784	2578	0.5
l w	0.0	2	3185	8228	0.5
ʐ g	0.0	1	2663	2473	1.0
p d	0.0	2	5767	4608	0.5
ʐ dʑ	0.0	1	2663	2578	1.0
ʈʂ g	0.0	1	2826	2473	1.0
dʑ ʈʂ	0.0	1	2578	2826	1.0
p b	0.0	2	5767	5132	0.5
ʐ ʈʂ	0.0	1	2663	2826	1.0
ɲ x	0.0	1	4231	1836	1.0
l g	0.0	1	3185	2473	1.0
j w	0.0	3	8637	8228	0.25
r r	0.0	2	5639	5639	0.5
dʑ l	0.0	1	2578	3185	1.0
p p	0.0	2	5767	5767	0.5
ŋ j	0.0	1	990	8637	1.0
l l	0.0	1	3185	3185	1.0
r x	0.0	1	5639	1836	1.0
r ɕ	0.0	2	5639	7685	0.5
f w	0.0	1	1339	8228	1.0
l z	0.0	1	3185	3711	1.0
n w	0.0	2	5960	8228	0.5
b g	0.0	1	5132	2473	1.0
r g	0.0	1	5639	2473	1.0
r ʐ	0.0	1	5639	2663	1.0
dʑ ɕ	0.0	1	2578	7685	1.0
b ɲ	0.0	1	5132	4231	1.0
ʈʂ ɕ	0.0	1	2826	7685	1.0
g s	0.0	1	2473	8784	1.0
ʈʂ w	0.0	1	2826	8228	1.0
s ʐ	0.0	1	8784	2663	1.0
ʂ ʂ	0.0	1	4887	4887	1.0
g k	0.0	1	2473	10101	1.0
p v	0.0	1	5767	5991	1.0
